Date,Open,High,Low,Close,Adj Close,Volume
1993-01-05,0.578125,0.597656,0.570313,0.593750,0.488199,14240000
1993-01-06,0.597656,0.605469,0.589844,0.601563,0.494623,18329600
1993-01-07,0.601563,0.636719,0.597656,0.617188,0.507471,33414400
1993-01-08,0.617188,0.625000,0.597656,0.609375,0.501046,24044800
1993-01-11,0.613281,0.621094,0.585938,0.601563,0.494623,15705600
1993-01-12,0.609375,0.609375,0.593750,0.595703,0.489805,6220800
1993-01-13,0.601563,0.605469,0.589844,0.593750,0.488199,14291200
1993-01-14,0.593750,0.640625,0.585938,0.640625,0.526741,19065600
1993-01-15,0.644531,0.660156,0.625000,0.628906,0.517105,32748800
1993-01-18,0.628906,0.636719,0.617188,0.636719,0.523529,10521600
1993-01-19,0.640625,0.644531,0.613281,0.621094,0.510682,11148800
1993-01-20,0.621094,0.621094,0.605469,0.607422,0.499441,7315200
1993-01-21,0.609375,0.613281,0.589844,0.593750,0.488199,15052800
1993-01-22,0.601563,0.609375,0.593750,0.605469,0.497835,9196800
1993-01-25,0.605469,0.617188,0.597656,0.613281,0.504258,13228800
1993-01-26,0.613281,0.613281,0.605469,0.613281,0.504258,10803200
1993-01-27,0.613281,0.613281,0.582031,0.597656,0.491411,10060800
1993-01-28,0.597656,0.597656,0.585938,0.589844,0.484987,3468800
1993-01-29,0.591797,0.605469,0.589844,0.601563,0.494623,2848000
1993-02-01,0.597656,0.601563,0.589844,0.589844,0.484987,7974400
1993-02-02,0.589844,0.613281,0.589844,0.601563,0.494623,17094400
1993-02-03,0.613281,0.613281,0.601563,0.601563,0.494623,6099200
1993-02-04,0.601563,0.625000,0.601563,0.625000,0.513894,10611200
1993-02-05,0.625000,0.625000,0.601563,0.601563,0.494623,8742400
1993-02-08,0.601563,0.609375,0.585938,0.591797,0.486593,6201600
1993-02-09,0.597656,0.597656,0.558594,0.570313,0.468929,16409600
1993-02-10,0.574219,0.578125,0.542969,0.554688,0.456081,11840000
1993-02-11,0.554688,0.566406,0.546875,0.558594,0.459293,4608000
1993-02-12,0.558594,0.566406,0.550781,0.556641,0.457687,3769600
1993-02-16,0.542969,0.550781,0.527344,0.542969,0.446445,21036800
1993-02-17,0.542969,0.550781,0.523438,0.529297,0.435204,25715200
1993-02-18,0.535156,0.542969,0.527344,0.539063,0.443234,11219200
1993-02-19,0.542969,0.546875,0.527344,0.531250,0.436810,9798400
1993-02-22,0.531250,0.539063,0.523438,0.529297,0.435204,5184000
1993-02-23,0.531250,0.531250,0.496094,0.515625,0.423962,20089600
1993-02-24,0.507813,0.527344,0.496094,0.527344,0.433598,16672000
1993-02-25,0.527344,0.558594,0.519531,0.558594,0.459293,10336000
1993-02-26,0.562500,0.566406,0.554688,0.566406,0.465716,4563200
1993-03-01,0.566406,0.566406,0.550781,0.550781,0.452869,2956800
1993-03-02,0.558594,0.574219,0.546875,0.570313,0.468929,6374400
1993-03-03,0.566406,0.585938,0.566406,0.585938,0.481776,6956800
1993-03-04,0.585938,0.597656,0.582031,0.585938,0.481776,17971200
1993-03-05,0.585938,0.587891,0.570313,0.578125,0.475352,4896000
1993-03-08,0.574219,0.585938,0.570313,0.578125,0.475352,5075200
1993-03-09,0.574219,0.578125,0.562500,0.578125,0.475352,5280000
1993-03-10,0.578125,0.578125,0.570313,0.570313,0.468929,3104000
1993-03-11,0.585938,0.625000,0.585938,0.615234,0.505864,29836800
1993-03-12,0.613281,0.617188,0.601563,0.605469,0.497835,15372800
1993-03-15,0.613281,0.628906,0.605469,0.625000,0.513894,8569600
1993-03-16,0.625000,0.628906,0.605469,0.617188,0.507471,7276800
1993-03-17,0.609375,0.617188,0.601563,0.609375,0.501046,5907200
1993-03-18,0.609375,0.617188,0.605469,0.605469,0.497835,2547200
1993-03-19,0.613281,0.613281,0.601563,0.601563,0.494623,2745600
1993-03-22,0.597656,0.605469,0.589844,0.601563,0.494623,3737600
1993-03-23,0.601563,0.613281,0.593750,0.605469,0.497835,7929600
1993-03-24,0.605469,0.613281,0.601563,0.605469,0.497835,6816000
1993-03-25,0.605469,0.619141,0.601563,0.613281,0.504258,4601600
1993-03-26,0.621094,0.621094,0.585938,0.589844,0.484987,13171200
1993-03-29,0.585938,0.589844,0.574219,0.585938,0.481776,4569600
1993-03-30,0.589844,0.597656,0.574219,0.574219,0.472140,5478400
1993-03-31,0.582031,0.597656,0.578125,0.593750,0.488199,4524800
1993-04-01,0.593750,0.597656,0.585938,0.597656,0.491411,2784000
1993-04-02,0.593750,0.597656,0.582031,0.589844,0.484987,5049600
1993-04-05,0.589844,0.589844,0.578125,0.585938,0.481776,3001600
1993-04-06,0.585938,0.585938,0.542969,0.546875,0.449657,23270400
1993-04-07,0.546875,0.562500,0.535156,0.562500,0.462504,14681600
1993-04-08,0.566406,0.613281,0.562500,0.609375,0.501046,17817600
1993-04-12,0.609375,0.617188,0.597656,0.605469,0.497835,9100800
1993-04-13,0.609375,0.625000,0.601563,0.617188,0.507471,6752000
1993-04-14,0.625000,0.625000,0.609375,0.617188,0.507471,2873600
1993-04-15,0.613281,0.617188,0.609375,0.617188,0.507471,2886400
1993-04-16,0.613281,0.617188,0.601563,0.605469,0.497835,7936000
1993-04-19,0.601563,0.625000,0.597656,0.621094,0.510682,8748800
1993-04-20,0.617188,0.628906,0.582031,0.593750,0.488199,19801600
1993-04-21,0.601563,0.609375,0.589844,0.605469,0.497835,10035200
1993-04-22,0.605469,0.617188,0.593750,0.609375,0.501046,7628800
1993-04-23,0.609375,0.613281,0.585938,0.589844,0.484987,6246400
1993-04-26,0.589844,0.597656,0.578125,0.587891,0.483382,5990400
1993-04-27,0.589844,0.589844,0.574219,0.589844,0.484987,5280000
1993-04-28,0.589844,0.601563,0.582031,0.601563,0.494623,4595200
1993-04-29,0.601563,0.613281,0.589844,0.609375,0.501046,6297600
1993-04-30,0.617188,0.621094,0.605469,0.605469,0.497835,5964800
1993-05-03,0.617188,0.636719,0.609375,0.632813,0.520318,17926400
1993-05-04,0.632813,0.664063,0.628906,0.656250,0.539588,28633600
1993-05-05,0.660156,0.675781,0.652344,0.660156,0.542800,42073600
1993-05-06,0.660156,0.683594,0.660156,0.667969,0.549224,12256000
1993-05-07,0.667969,0.675781,0.660156,0.660156,0.542800,3564800
1993-05-10,0.660156,0.687500,0.660156,0.687500,0.565283,11334400
1993-05-11,0.683594,0.707031,0.679688,0.703125,0.578130,15891200
1993-05-12,0.703125,0.703125,0.683594,0.691406,0.568495,19750400
1993-05-13,0.687500,0.687500,0.667969,0.675781,0.555647,10489600
1993-05-14,0.667969,0.695313,0.660156,0.691406,0.568495,13088000
1993-05-17,0.695313,0.703125,0.667969,0.685547,0.563677,9683200
1993-05-18,0.683594,0.699219,0.683594,0.695313,0.571707,7244800
1993-05-19,0.695313,0.703125,0.687500,0.699219,0.574919,10726400
1993-05-20,0.703125,0.746094,0.699219,0.746094,0.613461,30355200
1993-05-21,0.746094,0.746094,0.726563,0.730469,0.600614,24134400
1993-05-24,0.726563,0.738281,0.714844,0.734375,0.603825,15596800
1993-05-25,0.734375,0.738281,0.726563,0.738281,0.607037,8627200
1993-05-26,0.738281,0.750000,0.730469,0.750000,0.616673,10630400
1993-05-27,0.753906,0.761719,0.750000,0.757813,0.623097,10636800
1993-05-28,0.757813,0.757813,0.742188,0.750000,0.616673,10681600
1993-06-01,0.750000,0.750000,0.718750,0.734375,0.603825,15065600
1993-06-02,0.734375,0.742188,0.718750,0.734375,0.603825,9049600
1993-06-03,0.730469,0.757813,0.730469,0.751953,0.618278,11008000
1993-06-04,0.746094,0.750000,0.740234,0.742188,0.610249,4691200
1993-06-07,0.750000,0.761719,0.738281,0.761719,0.626308,6374400
1993-06-08,0.738281,0.738281,0.722656,0.722656,0.594190,17606400
1993-06-09,0.722656,0.742188,0.722656,0.730469,0.600614,12614400
1993-06-10,0.730469,0.738281,0.726563,0.738281,0.607037,7712000
1993-06-11,0.730469,0.777344,0.730469,0.765625,0.629520,14060800
1993-06-14,0.761719,0.769531,0.750000,0.757813,0.623097,6457600
1993-06-15,0.753906,0.765625,0.734375,0.742188,0.610249,5753600
1993-06-16,0.730469,0.753906,0.730469,0.753906,0.619884,6195200
1993-06-17,0.746094,0.759766,0.746094,0.757813,0.623097,4025600
1993-06-18,0.757813,0.757813,0.718750,0.722656,0.594190,14003200
1993-06-21,0.730469,0.730469,0.695313,0.705078,0.579736,13030400
1993-06-22,0.699219,0.738281,0.699219,0.726563,0.597402,13811200
1993-06-23,0.732422,0.732422,0.714844,0.718750,0.590978,4998400
1993-06-24,0.718750,0.746094,0.707031,0.742188,0.610249,11520000
1993-06-25,0.750000,0.761719,0.742188,0.757813,0.623097,6278400
1993-06-28,0.765625,0.765625,0.753906,0.765625,0.629520,3500800
1993-06-29,0.765625,0.765625,0.750000,0.750000,0.616673,6150400
1993-06-30,0.750000,0.765625,0.750000,0.765625,0.629520,8140800
1993-07-01,0.761719,0.773438,0.750000,0.773438,0.635944,12441600
1993-07-02,0.785156,0.812500,0.773438,0.804688,0.661639,20870400
1993-07-06,0.816406,0.843750,0.812500,0.835938,0.687333,19302400
1993-07-07,0.835938,0.835938,0.820313,0.828125,0.680909,15660800
1993-07-08,0.832031,0.839844,0.828125,0.833984,0.685727,10982400
1993-07-09,0.828125,0.828125,0.808594,0.808594,0.664850,13344000
1993-07-12,0.796875,0.796875,0.769531,0.773438,0.635944,21868800
1993-07-13,0.773438,0.779297,0.750000,0.753906,0.619884,22316800
1993-07-14,0.750000,0.789063,0.750000,0.777344,0.639156,20172800
1993-07-15,0.777344,0.792969,0.769531,0.781250,0.642367,12601600
1993-07-16,0.781250,0.792969,0.777344,0.781250,0.642367,10681600
1993-07-19,0.773438,0.777344,0.753906,0.765625,0.629520,18796800
1993-07-20,0.765625,0.785156,0.750000,0.773438,0.635944,14739200
1993-07-21,0.777344,0.789063,0.769531,0.785156,0.645579,11539200
1993-07-22,0.781250,0.785156,0.746094,0.753906,0.619884,11270400
1993-07-23,0.753906,0.773438,0.746094,0.761719,0.626308,9811200
1993-07-26,0.761719,0.773438,0.742188,0.746094,0.613461,13286400
1993-07-27,0.744141,0.769531,0.742188,0.765625,0.629520,14284800
1993-07-28,0.765625,0.765625,0.744141,0.750000,0.616673,4000000
1993-07-29,0.750000,0.761719,0.742188,0.753906,0.619884,6201600
1993-07-30,0.746094,0.753906,0.742188,0.742188,0.610249,4153600
1993-08-02,0.753906,0.753906,0.710938,0.712891,0.586160,17254400
1993-08-03,0.718750,0.718750,0.683594,0.707031,0.581342,35795200
1993-08-04,0.714844,0.730469,0.707031,0.718750,0.590978,9862400
1993-08-05,0.722656,0.742188,0.710938,0.742188,0.610249,20044800
1993-08-06,0.750000,0.753906,0.742188,0.746094,0.613461,11974400
1993-08-09,0.746094,0.769531,0.742188,0.765625,0.629520,12998400
1993-08-10,0.765625,0.765625,0.753906,0.757813,0.623097,2624000
1993-08-11,0.761719,0.777344,0.753906,0.775391,0.637550,10720000
1993-08-12,0.781250,0.781250,0.750000,0.753906,0.619884,18336000
1993-08-13,0.753906,0.753906,0.742188,0.753906,0.619884,6444800
1993-08-16,0.753906,0.753906,0.746094,0.753906,0.619884,2073600
1993-08-17,0.742188,0.761719,0.734375,0.761719,0.626308,8627200
1993-08-18,0.746094,0.753906,0.734375,0.734375,0.603825,9785600
1993-08-19,0.742188,0.746094,0.722656,0.730469,0.600614,7392000
1993-08-20,0.726563,0.726563,0.695313,0.707031,0.581342,24614400
1993-08-23,0.710938,0.738281,0.703125,0.734375,0.603825,14201600
1993-08-24,0.734375,0.738281,0.726563,0.730469,0.600614,11571200
1993-08-25,0.734375,0.742188,0.726563,0.742188,0.610249,11225600
1993-08-26,0.742188,0.742188,0.730469,0.738281,0.607037,11315200
1993-08-27,0.742188,0.750000,0.730469,0.738281,0.607037,12691200
1993-08-30,0.750000,0.769531,0.738281,0.769531,0.632732,27353600
1993-08-31,0.773438,0.777344,0.753906,0.757813,0.623097,7801600
1993-09-01,0.753906,0.796875,0.753906,0.789063,0.648791,24608000
1993-09-02,0.796875,0.812500,0.792969,0.812500,0.668062,14361600
1993-09-03,0.812500,0.812500,0.792969,0.792969,0.652003,15161600
1993-09-07,0.789063,0.796875,0.761719,0.761719,0.626308,15987200
1993-09-08,0.761719,0.765625,0.734375,0.765625,0.629520,21209600
1993-09-09,0.757813,0.789063,0.738281,0.781250,0.642367,24723200
1993-09-10,0.777344,0.792969,0.777344,0.789063,0.648791,13216000
1993-09-13,0.789063,0.789063,0.769531,0.777344,0.639156,6419200
1993-09-14,0.765625,0.773438,0.750000,0.761719,0.626308,12627200
1993-09-15,0.753906,0.757813,0.742188,0.753906,0.619884,8723200
1993-09-16,0.753906,0.757813,0.746094,0.753906,0.619884,3001600
1993-09-17,0.746094,0.761719,0.742188,0.753906,0.619884,9516800
1993-09-20,0.750000,0.757813,0.742188,0.742188,0.610249,10265600
1993-09-21,0.746094,0.753906,0.726563,0.734375,0.603825,8051200
1993-09-22,0.734375,0.769531,0.734375,0.765625,0.629520,10572800
1993-09-23,0.765625,0.773438,0.751953,0.761719,0.626308,11603200
1993-09-24,0.753906,0.765625,0.753906,0.765625,0.629520,3142400
1993-09-27,0.765625,0.792969,0.753906,0.785156,0.645579,11936000
1993-09-28,0.792969,0.820313,0.785156,0.816406,0.671274,19296000
1993-09-29,0.816406,0.843750,0.812500,0.835938,0.687333,29811200
1993-09-30,0.843750,0.882813,0.835938,0.855469,0.703392,23881600
1993-10-01,0.859375,0.859375,0.835938,0.835938,0.687333,11289600
1993-10-04,0.843750,0.843750,0.812500,0.828125,0.680909,10928000
1993-10-05,0.835938,0.835938,0.804688,0.820313,0.674486,9113600
1993-10-06,0.820313,0.820313,0.789063,0.812500,0.668062,10025600
1993-10-07,0.820313,0.867188,0.804688,0.851563,0.700181,26134400
1993-10-08,0.851563,0.859375,0.835938,0.851563,0.700181,13430400
1993-10-11,0.867188,0.867188,0.812500,0.851563,0.700181,16281600
1993-10-12,0.851563,0.859375,0.835938,0.851563,0.700181,9689600
1993-10-13,0.859375,0.867188,0.835938,0.843750,0.693757,5667200
1993-10-14,0.851563,0.851563,0.835938,0.851563,0.700181,3968000
1993-10-15,0.851563,0.875000,0.835938,0.851563,0.700181,12083200
1993-10-18,0.843750,0.859375,0.835938,0.851563,0.700181,5200000
1993-10-19,0.851563,0.851563,0.804688,0.812500,0.668062,6451200
1993-10-20,0.820313,0.835938,0.796875,0.796875,0.655215,8924800
1993-10-21,0.804688,0.851563,0.789063,0.851563,0.700181,9440000
1993-10-22,0.851563,0.875000,0.820313,0.843750,0.693757,6227200
1993-10-25,0.843750,0.843750,0.796875,0.812500,0.668062,4048000
1993-10-26,0.828125,0.828125,0.804688,0.812500,0.668062,2019200
1993-10-27,0.828125,0.835938,0.812500,0.812500,0.668062,2880000
1993-10-28,0.812500,0.851563,0.812500,0.843750,0.693757,8435200
1993-10-29,0.835938,0.851563,0.820313,0.835938,0.687333,3913600
1993-11-01,0.820313,0.851563,0.820313,0.851563,0.700181,5088000
1993-11-02,0.851563,0.851563,0.804688,0.835938,0.687333,5145600
1993-11-03,0.828125,0.828125,0.796875,0.808594,0.664850,6704000
1993-11-04,0.804688,0.812500,0.781250,0.796875,0.655215,5414400
1993-11-05,0.785156,0.828125,0.773438,0.828125,0.680909,8393600
1993-11-08,0.828125,0.843750,0.820313,0.835938,0.687333,2832000
1993-11-09,0.820313,0.835938,0.820313,0.824219,0.677698,2659200
1993-11-10,0.820313,0.835938,0.796875,0.812500,0.668062,5068800
1993-11-11,0.812500,0.812500,0.789063,0.804688,0.661639,3136000
1993-11-12,0.804688,0.804688,0.789063,0.804688,0.661639,2851200
1993-11-15,0.804688,0.804688,0.773438,0.781250,0.642367,4899200
1993-11-16,0.789063,0.796875,0.765625,0.781250,0.642367,7132800
1993-11-17,0.789063,0.789063,0.750000,0.750000,0.616673,5001600
1993-11-18,0.765625,0.789063,0.726563,0.730469,0.600614,20124800
1993-11-19,0.710938,0.734375,0.703125,0.707031,0.581342,16822400
1993-11-22,0.703125,0.710938,0.640625,0.671875,0.552436,42563200
1993-11-23,0.703125,0.742188,0.671875,0.718750,0.590978,35849600
1993-11-24,0.710938,0.726563,0.703125,0.703125,0.578130,11238400
1993-11-26,0.718750,0.718750,0.695313,0.703125,0.578130,2361600
1993-11-29,0.718750,0.718750,0.703125,0.707031,0.581342,4067200
1993-11-30,0.703125,0.718750,0.695313,0.695313,0.571707,2953600
1993-12-01,0.710938,0.710938,0.695313,0.710938,0.584555,6160000
1993-12-02,0.710938,0.734375,0.703125,0.718750,0.590978,12566400
1993-12-03,0.750000,0.773438,0.734375,0.753906,0.619884,7225600
1993-12-06,0.757813,0.773438,0.750000,0.773438,0.635944,2947200
1993-12-07,0.773438,0.773438,0.750000,0.750000,0.616673,1910400
1993-12-08,0.750000,0.750000,0.710938,0.726563,0.597402,5744000
1993-12-09,0.726563,0.742188,0.703125,0.726563,0.597402,4995200
1993-12-10,0.726563,0.726563,0.703125,0.707031,0.581342,2243200
1993-12-13,0.703125,0.718750,0.703125,0.703125,0.578130,4284800
1993-12-14,0.695313,0.710938,0.695313,0.699219,0.574919,4300800
1993-12-15,0.695313,0.710938,0.695313,0.703125,0.578130,1875200
1993-12-16,0.710938,0.710938,0.695313,0.710938,0.584555,2412800
1993-12-17,0.710938,0.710938,0.679688,0.707031,0.581342,21984000
1993-12-20,0.710938,0.718750,0.679688,0.695313,0.571707,5139200
1993-12-21,0.695313,0.695313,0.648438,0.656250,0.539588,12278400
1993-12-22,0.671875,0.687500,0.648438,0.675781,0.555647,8780800
1993-12-23,0.679688,0.687500,0.671875,0.687500,0.565283,13635200
1993-12-27,0.695313,0.695313,0.679688,0.687500,0.565283,3225600
1993-12-28,0.687500,0.699219,0.687500,0.695313,0.571707,19132800
1993-12-29,0.679688,0.695313,0.679688,0.695313,0.571707,8339200
1993-12-30,0.679688,0.695313,0.675781,0.679688,0.558860,6412800
1993-12-31,0.687500,0.695313,0.679688,0.695313,0.571707,10732800
1994-01-03,0.687500,0.703125,0.687500,0.703125,0.578130,3024000
1994-01-04,0.703125,0.710938,0.687500,0.710938,0.584555,12044800
1994-01-05,0.710938,0.718750,0.664063,0.664063,0.546012,17699200
