Datetime,OPEN,HIGH,LOW,CLOSE,VOLUME
2010-08-06 19:00:00,13.0,14.079999923706055,12.989999771118164,14.0,10678500
2010-08-09 19:00:00,14.0,14.0,13.699999809265137,14.0,1819500
2010-08-10 19:00:00,13.770000457763672,13.84000015258789,13.579999923706055,13.600000381469727,1579300
2010-08-11 19:00:00,13.25,13.380000114440918,12.449999809265137,12.75,2588200
2010-08-12 19:00:00,12.260000228881836,12.510000228881836,12.100000381469727,12.390000343322754,1780300
2010-08-13 19:00:00,12.25,12.529999732971191,11.850000381469727,12.0,957600
2010-08-16 19:00:00,11.789999961853027,12.229999542236328,11.6899995803833,11.779999732971191,551600
2010-08-17 19:00:00,11.859999656677246,12.300000190734863,11.75,12.220000267028809,1086700
2010-08-18 19:00:00,12.079999923706055,12.600000381469727,12.0,12.0,1010600
2010-08-19 19:00:00,11.949999809265137,12.100000381469727,11.3100004196167,11.550000190734863,746000
2010-08-20 19:00:00,11.449999809265137,11.5,11.029999732971191,11.149999618530273,450600
2010-08-23 19:00:00,11.279999732971191,11.5,10.460000038146973,10.979999542236328,761800
2010-08-24 19:00:00,10.760000228881836,11.300000190734863,10.5,10.680000305175781,746700
2010-08-25 19:00:00,10.5,11.130000114440918,10.229999542236328,10.75,1112200
2010-08-26 19:00:00,10.9399995803833,11.149999618530273,10.800000190734863,11.0,581400
2010-08-27 19:00:00,11.149999618530273,11.489999771118164,10.989999771118164,11.109999656677246,370900
2010-08-30 19:00:00,11.010000228881836,11.270000457763672,11.010000228881836,11.100000381469727,226900
2010-08-31 19:00:00,11.010000228881836,11.229999542236328,10.869999885559082,11.079999923706055,236000
2010-09-01 19:00:00,11.079999923706055,11.949999809265137,10.760000228881836,11.729999542236328,412800
2010-09-02 19:00:00,11.079999923706055,11.90999984741211,11.079999923706055,11.869999885559082,98500
2010-09-03 19:00:00,11.899999618530273,12.319999694824219,11.579999923706055,11.890000343322754,231400
2010-09-07 19:00:00,12.0,12.359999656677246,11.779999732971191,12.029999732971191,468400
2010-09-08 19:00:00,11.489999771118164,12.180000305175781,11.420000076293945,12.15999984741211,1483700
2010-09-09 19:00:00,12.210000038146973,12.630000114440918,11.510000228881836,11.899999618530273,235600
2010-09-10 19:00:00,11.979999542236328,12.130000114440918,11.8100004196167,11.979999542236328,362900
2010-09-13 19:00:00,12.09000015258789,12.239999771118164,11.84000015258789,11.9399995803833,303900
2010-09-14 19:00:00,11.850000381469727,12.25,11.850000381469727,12.239999771118164,250600
2010-09-15 19:00:00,12.520000457763672,12.920000076293945,12.350000381469727,12.470000267028809,561100
2010-09-16 19:00:00,12.460000038146973,12.640000343322754,12.010000228881836,12.020000457763672,323300
2010-09-17 19:00:00,12.010000228881836,12.25,11.819999694824219,12.079999923706055,252300
2010-09-20 19:00:00,12.210000038146973,12.970000267028809,12.100000381469727,12.6899995803833,404100
2010-09-21 19:00:00,12.609999656677246,12.850000381469727,12.359999656677246,12.510000228881836,178800
2010-09-22 19:00:00,12.399999618530273,12.600000381469727,12.010000228881836,12.180000305175781,184600
2010-09-23 19:00:00,12.0,12.489999771118164,11.890000343322754,12.0,320800
2010-09-24 19:00:00,12.100000381469727,12.369999885559082,11.819999694824219,12.220000267028809,146900
2010-09-27 19:00:00,12.170000076293945,12.390000343322754,12.020000457763672,12.25,186600
2010-09-28 19:00:00,12.210000038146973,12.619999885559082,12.109999656677246,12.609999656677246,168800
2010-09-29 19:00:00,12.630000114440918,12.880000114440918,12.489999771118164,12.550000190734863,238500
2010-09-30 19:00:00,12.619999885559082,12.949999809265137,12.260000228881836,12.390000343322754,196800
2010-10-01 19:00:00,12.470000267028809,12.770000457763672,12.260000228881836,12.359999656677246,170500
2010-10-04 19:00:00,12.380000114440918,12.710000038146973,12.25,12.350000381469727,140700
2010-10-05 19:00:00,12.430000305175781,12.6899995803833,12.220000267028809,12.350000381469727,256900
2010-10-06 19:00:00,12.319999694824219,12.489999771118164,12.130000114440918,12.470000267028809,90400
2010-10-07 19:00:00,12.5,12.5,11.609999656677246,11.850000381469727,252800
2010-10-08 19:00:00,11.800000190734863,12.109999656677246,11.720000267028809,11.979999542236328,251900
2010-10-11 19:00:00,11.949999809265137,12.149999618530273,11.90999984741211,12.050000190734863,63700
2010-10-12 19:00:00,12.010000228881836,12.300000190734863,11.90999984741211,12.300000190734863,59600
2010-10-13 19:00:00,12.3100004196167,12.329999923706055,12.020000457763672,12.069999694824219,222000
2010-10-14 19:00:00,12.069999694824219,12.229999542236328,12.0,12.149999618530273,223700
2010-10-15 19:00:00,12.350000381469727,12.350000381469727,11.859999656677246,11.9399995803833,396200
2010-10-18 19:00:00,11.960000038146973,12.289999961853027,11.649999618530273,12.239999771118164,53500
2010-10-19 19:00:00,12.0600004196167,12.25,12.010000228881836,12.109999656677246,130100
2010-10-20 19:00:00,12.170000076293945,12.449999809265137,11.520000457763672,12.199999809265137,124800
2010-10-21 19:00:00,12.109999656677246,12.399999618530273,12.109999656677246,12.25,58800
2010-10-22 19:00:00,12.199999809265137,12.609999656677246,12.180000305175781,12.329999923706055,94200
2010-10-25 19:00:00,12.199999809265137,12.59000015258789,12.199999809265137,12.369999885559082,128300
2010-10-26 19:00:00,12.25,12.489999771118164,11.90999984741211,12.279999732971191,186100
2010-10-27 19:00:00,12.279999732971191,12.800000190734863,12.279999732971191,12.770000457763672,263800
2010-10-28 19:00:00,12.819999694824219,13.350000381469727,12.600000381469727,13.1899995803833,409900
2010-10-29 19:00:00,13.15999984741211,13.470000267028809,12.880000114440918,13.1899995803833,434600
2010-11-01 19:00:00,13.270000457763672,13.5,12.5600004196167,12.6899995803833,432100
2010-11-02 19:00:00,12.899999618530273,13.430000305175781,12.470000267028809,13.270000457763672,300900
2010-11-03 19:00:00,13.210000038146973,13.800000190734863,13.109999656677246,13.640000343322754,359900
2010-11-04 19:00:00,13.739999771118164,14.0,13.529999732971191,13.970000267028809,274600
2010-11-05 19:00:00,13.899999618530273,14.0,13.640000343322754,13.970000267028809,175600
2010-11-08 20:00:00,14.0,14.0,13.609999656677246,13.770000457763672,179900
2010-11-09 20:00:00,13.720000267028809,13.949999809265137,13.199999809265137,13.630000114440918,269800
2010-11-10 20:00:00,13.600000381469727,13.729999542236328,13.050000190734863,13.319999694824219,172300
2010-11-11 20:00:00,13.199999809265137,13.199999809265137,12.579999923706055,12.859999656677246,317200
2010-11-12 20:00:00,12.6899995803833,13.079999923706055,12.640000343322754,12.819999694824219,115700
2010-11-15 20:00:00,12.899999618530273,13.140000343322754,12.779999732971191,12.979999542236328,51800
2010-11-16 20:00:00,12.729999542236328,13.270000457763672,12.630000114440918,12.84000015258789,206500
2010-11-17 20:00:00,12.800000190734863,12.899999618530273,12.760000228881836,12.800000190734863,67600
2010-11-18 20:00:00,13.0,13.0,12.609999656677246,12.899999618530273,118700
2010-11-19 20:00:00,12.890000343322754,12.899999618530273,12.699999809265137,12.899999618530273,74300
2010-11-22 20:00:00,12.850000381469727,13.319999694824219,12.84000015258789,12.989999771118164,117700
2010-11-23 20:00:00,12.800000190734863,12.899999618530273,12.699999809265137,12.800000190734863,440000
2010-11-24 20:00:00,12.880000114440918,12.930000305175781,12.5,12.65999984741211,250000
2010-11-26 20:00:00,12.5600004196167,12.930000305175781,12.5600004196167,12.829999923706055,348500
2010-11-29 20:00:00,12.8100004196167,13.109999656677246,12.600000381469727,12.729999542236328,270100
2010-11-30 20:00:00,12.600000381469727,12.84000015258789,12.3100004196167,12.579999923706055,288700
2010-12-01 20:00:00,12.739999771118164,13.460000038146973,12.600000381469727,13.260000228881836,682100
2010-12-02 20:00:00,13.350000381469727,14.0,13.15999984741211,13.979999542236328,273800
2010-12-03 20:00:00,13.979999542236328,17.280000686645508,13.779999732971191,16.139999389648438,948600
2010-12-06 20:00:00,16.0,16.389999389648438,15.40999984741211,15.9399995803833,489300
2010-12-07 20:00:00,16.0,16.43000030517578,15.729999542236328,16.3700008392334,600800
2010-12-08 20:00:00,16.799999237060547,18.799999237060547,16.799999237060547,18.440000534057617,1371000
2010-12-09 20:00:00,18.780000686645508,20.43000030517578,18.780000686645508,19.1299991607666,1187500
2010-12-10 20:00:00,19.200000762939453,20.200000762939453,18.40999984741211,19.950000762939453,457800
2010-12-13 20:00:00,20.0,20.0,18.549999237060547,18.860000610351562,432800
2010-12-14 20:00:00,18.899999618530273,19.3799991607666,18.280000686645508,18.729999542236328,689900
2010-12-15 20:00:00,18.700000762939453,19.0,18.09000015258789,18.329999923706055,437000
2010-12-16 20:00:00,18.420000076293945,18.670000076293945,18.190000534057617,18.440000534057617,447800
2010-12-17 20:00:00,18.510000228881836,18.68000030517578,18.0,18.110000610351562,371100
2010-12-20 20:00:00,18.15999984741211,19.299999237060547,18.049999237060547,18.600000381469727,446700
2010-12-21 20:00:00,18.860000610351562,20.0,18.600000381469727,19.25,584100
2010-12-22 20:00:00,19.709999084472656,21.56999969482422,19.709999084472656,20.25,1489000
2010-12-23 20:00:00,20.200000762939453,20.200000762939453,19.579999923706055,20.09000015258789,466000
2010-12-27 20:00:00,20.0,20.280000686645508,19.700000762939453,20.200000762939453,98500
2010-12-28 20:00:00,20.459999084472656,20.809999465942383,20.0,20.290000915527344,137300
2010-12-29 20:00:00,20.6200008392334,20.709999084472656,20.40999984741211,20.709999084472656,139000
2010-12-30 20:00:00,20.729999542236328,20.8799991607666,20.6200008392334,20.700000762939453,76800
2010-12-31 20:00:00,20.600000381469727,21.100000381469727,20.420000076293945,20.93000030517578,94400
2011-01-03 20:00:00,21.200000762939453,21.520000457763672,20.639999389648438,21.43000030517578,256100
2011-01-04 20:00:00,21.899999618530273,22.75,21.170000076293945,22.010000228881836,952100
2011-01-05 20:00:00,21.8700008392334,23.600000381469727,21.68000030517578,23.3799991607666,846400
2011-01-06 20:00:00,23.729999542236328,23.799999237060547,22.760000228881836,23.239999771118164,453100
2011-01-07 20:00:00,23.329999923706055,23.329999923706055,22.68000030517578,22.920000076293945,300900
2011-01-10 20:00:00,22.75,23.610000610351562,22.700000762939453,23.420000076293945,254100
2011-01-11 20:00:00,23.81999969482422,24.06999969482422,23.6299991607666,24.0,278200
2011-01-12 20:00:00,24.5,24.579999923706055,23.280000686645508,23.600000381469727,303000
2011-01-13 20:00:00,23.860000610351562,23.860000610351562,22.989999771118164,23.329999923706055,250500
2011-01-14 20:00:00,23.329999923706055,23.43000030517578,22.850000381469727,23.389999389648438,183200
2011-01-18 20:00:00,23.31999969482422,23.690000534057617,23.280000686645508,23.579999923706055,290500
2011-01-19 20:00:00,23.600000381469727,23.790000915527344,22.520000457763672,22.959999084472656,416400
2011-01-20 20:00:00,22.75,22.75,21.489999771118164,21.670000076293945,745900
2011-01-21 20:00:00,22.149999618530273,22.93000030517578,21.639999389648438,21.969999313354492,678800
2011-01-24 20:00:00,22.059999465942383,22.760000228881836,22.0,22.649999618530273,486900
2011-01-25 20:00:00,22.649999618530273,26.18000030517578,22.649999618530273,24.280000686645508,1725100
2011-01-26 20:00:00,24.709999084472656,26.459999084472656,24.0,25.989999771118164,1558000
2011-01-27 20:00:00,26.360000610351562,26.84000015258789,25.5,26.079999923706055,719400
2011-01-28 20:00:00,26.0,26.049999237060547,24.25,24.56999969482422,1013900
2011-01-31 20:00:00,24.809999465942383,25.84000015258789,24.610000610351562,25.739999771118164,668400
2011-02-01 20:00:00,26.479999542236328,27.3700008392334,25.81999969482422,27.229999542236328,875000
2011-02-02 20:00:00,27.479999542236328,27.6299991607666,26.030000686645508,27.190000534057617,624700
2011-02-03 20:00:00,27.75,28.25,26.989999771118164,27.200000762939453,487300
2011-02-04 20:00:00,27.540000915527344,27.579999923706055,27.100000381469727,27.350000381469727,182800
2011-02-07 20:00:00,26.93000030517578,27.100000381469727,26.149999618530273,26.309999465942383,1620600
2011-02-08 20:00:00,26.420000076293945,26.649999618530273,26.1200008392334,26.3799991607666,707600
2011-02-09 20:00:00,26.299999237060547,26.969999313354492,25.809999465942383,26.540000915527344,349600
2011-02-10 20:00:00,27.059999465942383,27.200000762939453,25.899999618530273,26.170000076293945,585400
2011-02-11 20:00:00,26.110000610351562,26.6200008392334,25.200000762939453,25.270000457763672,1321800
2011-02-14 20:00:00,25.950000762939453,25.950000762939453,25.0,25.440000534057617,1661400
2011-02-15 20:00:00,24.719999313354492,26.190000534057617,24.200000762939453,25.010000228881836,1819600
2011-02-16 20:00:00,25.469999313354492,27.799999237060547,25.40999984741211,26.93000030517578,3625200
2011-02-17 20:00:00,27.299999237060547,27.649999618530273,26.700000762939453,27.309999465942383,1294100
2011-02-18 20:00:00,27.6200008392334,30.739999771118164,27.40999984741211,29.299999237060547,2766000
2011-02-22 20:00:00,28.8799991607666,31.780000686645508,28.299999237060547,29.450000762939453,2040900
2011-02-23 20:00:00,29.899999618530273,30.09000015258789,27.809999465942383,28.40999984741211,1330900
2011-02-24 20:00:00,28.3700008392334,29.290000915527344,28.100000381469727,29.1200008392334,901800
2011-02-25 20:00:00,29.540000915527344,30.809999465942383,29.350000381469727,30.549999237060547,1150600
2011-02-28 20:00:00,31.450000762939453,32.36000061035156,30.5,31.950000762939453,2340300
2011-03-01 20:00:00,32.11000061035156,33.869998931884766,29.829999923706055,29.979999542236328,2069000
2011-03-02 20:00:00,30.0,30.709999084472656,29.010000228881836,29.25,1435900
