Datetime,OPEN,HIGH,LOW,Adj Close,Volume,Price_Moving_Avg,Vol_Moving_Avg,ADX,RSI,Price Lower than MAVG,Volume Higher than MAVG
1992-03-31 20:00:00,2.3125,2.3125,2.28125,2.296875,102400,2.6039063612620037,653120.0,,,True,True
1992-04-01 20:00:00,2.296875,2.296875,2.25,2.289062976837158,1000000,2.586458460489909,686453.3333333334,,,True,False
1992-04-02 20:00:00,2.3125,2.328125,2.28125,2.3125,508800,2.569791793823242,703413.3333333334,,,True,True
1992-04-03 20:00:00,2.3125,2.3125,2.265625,2.265625,316800,2.5515626271565757,686613.3333333334,,,True,True
1992-04-05 20:00:00,2.265625,2.3125,2.265625,2.3125,291200,2.5351563612620036,638240.0,,,True,True
1992-04-06 20:00:00,2.28125,2.3125,2.203125,2.21875,841600,2.5148438612620034,654506.6666666666,,,True,False
1992-04-07 20:00:00,2.171875,2.265625,2.171875,2.265625,449600,2.4960938612620036,658933.3333333334,,,True,True
1992-04-08 20:00:00,2.234375,2.328125,2.234375,2.296875,350400,2.4789063612620037,643253.3333333334,,,True,True
1992-04-09 20:00:00,2.328125,2.34375,2.21875,2.25,846400,2.459114694595337,660053.3333333334,,,True,False
1992-04-12 20:00:00,2.21875,2.265625,2.21875,2.25,201600,2.440364694595337,658346.6666666666,,,True,True
1992-04-13 20:00:00,2.25,2.28125,2.234375,2.234375,622400,2.420052194595337,656426.6666666666,,,True,True
1992-04-14 20:00:00,2.234375,2.28125,2.21875,2.25,441600,2.401302194595337,653600.0,,,True,True
1992-04-15 20:00:00,2.21875,2.265625,2.140625,2.1875,790400,2.38151052792867,672960.0,,,True,False
1992-04-19 20:00:00,2.171875,2.171875,2.0625,2.0625,881600,2.3617188612620037,660426.6666666666,,,True,False
1992-04-20 20:00:00,2.09375,2.109375,2.0625,2.078125,1609600,2.344531361262004,709973.3333333334,,31.08104987240332,True,False
1992-04-21 20:00:00,2.109375,2.109375,2.0625,2.109375,156800,2.3278646945953367,671146.6666666666,,34.8722750428296,True,True
1992-04-22 20:00:00,2.125,2.140625,2.09375,2.109375,2428800,2.3122396945953367,745706.6666666666,,34.87227504282961,True,False
1992-04-23 20:00:00,2.125,2.125,2.046875,2.101562976837158,1148800,2.298177194595337,755040.0,,34.32484034672779,True,False
1992-04-26 20:00:00,2.078125,2.078125,2.046875,2.0625,798400,2.2828125953674316,771520.0,,31.64935033049,True,False
1992-04-27 20:00:00,2.078125,2.078125,2.046875,2.0625,158400,2.2687500953674316,741813.3333333334,,31.64935033049,True,True
1992-04-28 20:00:00,2.078125,2.125,2.046875,2.09375,6241600,2.2565104961395264,921280.0,,36.25899815113884,True,False
1992-04-29 20:00:00,2.125,2.15625,2.109375,2.15625,1104000,2.2468750635782877,939093.3333333334,,44.34353910358533,True,False
1992-04-30 20:00:00,2.132812976837158,2.21875,2.109375,2.21875,558400,2.241145896911621,875200.0,,51.032099425190225,True,True
1992-05-03 20:00:00,2.25,2.296875,2.21875,2.25,683200,2.2354167302449546,870720.0,,54.008229300481034,False,True
1992-05-04 20:00:00,2.25,2.28125,2.21875,2.25,1400000,2.2299479643503823,898773.3333333334,,54.00822930048105,False,False
1992-05-05 20:00:00,2.25,2.28125,2.25,2.28125,366400,2.225520865122477,878773.3333333334,,57.03659588831239,False,True
1992-05-06 20:00:00,2.28125,2.28125,2.21875,2.25,724800,2.2203125317891437,898826.6666666666,,53.25988919868547,False,True
1992-05-07 20:00:00,2.28125,2.28125,2.25,2.273437976837158,408000,2.2158854643503827,895466.6666666666,27.69153542777145,55.63277432969931,False,True
1992-05-10 20:00:00,2.28125,2.359375,2.25,2.320312976837158,803200,2.214062563578288,912213.3333333334,27.687504330671317,60.00587087299524,False,True
1992-05-11 20:00:00,2.296875,2.296875,2.265625,2.265625,758400,2.212500063578288,899786.6666666666,27.683761169078338,53.393591604724655,False,True
1992-05-12 20:00:00,2.296875,2.296875,2.265625,2.296875,321600,2.212500063578288,907093.3333333334,27.68028537617057,56.353317753015176,False,True
1992-05-13 20:00:00,2.28125,2.28125,2.234375,2.234375,2742400,2.210677131017049,965173.3333333334,26.895019455095557,49.57278400965313,False,False
1992-05-14 20:00:00,2.234375,2.25,2.21875,2.25,334400,2.208593797683716,959360.0,25.79786477843501,51.15508267805238,False,True
1992-05-17 20:00:00,2.21875,2.234375,2.1875,2.234375,116800,2.207552131017049,952693.3333333334,24.087283996695756,49.482976061242454,False,True
1992-05-18 20:00:00,2.1875,2.234375,2.1875,2.21875,536000,2.204427131017049,960853.3333333334,22.498887556509306,47.800337561962145,False,True
1992-05-19 20:00:00,2.25,2.25,2.21875,2.234375,702400,2.2049479643503824,956213.3333333334,21.36004261079668,49.64436660316687,False,True
1992-05-20 20:00:00,2.25,2.25,2.203125,2.234375,244800,2.203906297683716,949386.6666666666,19.928892174061424,49.644366603166866,False,True
1992-05-21 20:00:00,2.234375,2.234375,2.203125,2.234375,880000,2.2018229643503826,967040.0,18.599966768521544,49.64436660316687,False,True
1992-05-25 20:00:00,2.234375,2.234375,2.1875,2.234375,737600,2.2013021310170493,963413.3333333334,17.56670572980501,49.64436660316686,False,True
1992-05-26 20:00:00,2.234375,2.234375,2.1875,2.195312976837158,497600,2.1994792302449544,973280.0,16.607249050996803,44.37333551024996,True,True
1992-05-27 20:00:00,2.1875,2.234375,2.1875,2.203125,214400,2.198437563578288,959680.0,15.716324992103464,45.616941220025566,False,True
1992-05-28 20:00:00,2.234375,2.25,2.1875,2.234375,1064000,2.1979167302449545,980426.6666666666,14.767324431290216,50.394446448773,False,False
1992-05-31 20:00:00,2.25,2.25,2.203125,2.234375,420800,2.1994792302449544,968106.6666666666,13.886109624820772,50.394446448773,False,True
1992-06-01 20:00:00,2.25,2.265625,2.203125,2.21875,168000,2.204687563578288,944320.0,13.542657342291822,47.95168646371182,False,True
1992-06-02 20:00:00,2.265625,2.28125,2.21875,2.28125,339200,2.2114583969116213,901973.3333333334,13.667670570234863,56.942373478089024,False,True
1992-06-03 20:00:00,2.28125,2.28125,2.234375,2.28125,164800,2.2171875635782876,902240.0,13.783754281896256,56.942373478089024,False,True
1992-06-04 20:00:00,2.28125,2.28125,2.234375,2.234375,174400,2.2213542302449545,827093.3333333334,13.891546299867551,49.50431032142067,False,True
1992-06-07 20:00:00,2.234375,2.28125,2.234375,2.28125,84800,2.227343797683716,791626.6666666666,13.991638887983752,55.73164696962113,False,True
1992-06-08 20:00:00,2.28125,2.28125,2.234375,2.265625,648000,2.234114631017049,786613.3333333334,14.084582005520227,53.36899116253962,False,True
1992-06-09 20:00:00,2.25,2.28125,2.25,2.28125,574400,2.241406297683716,800480.0,14.170886328946953,55.404954150843885,False,True
1992-06-10 20:00:00,2.28125,2.296875,2.25,2.28125,561600,2.247656297683716,611146.6666666666,14.834031945933743,55.404954150843885,False,True
1992-06-11 20:00:00,2.3125,2.3125,2.28125,2.296875,44800,2.2523437976837157,575840.0,15.963826178053468,57.55426152177091,False,True
1992-06-14 20:00:00,2.3125,2.328125,2.28125,2.28125,524800,2.254427131017049,574720.0,17.468327749816165,54.714393320995825,False,True
1992-06-15 20:00:00,2.328125,2.328125,2.28125,2.28125,361600,2.255468797683716,564000.0,18.865364923595813,54.71439332099581,False,True
1992-06-16 20:00:00,2.3125,2.3125,2.195312976837158,2.21875,1128000,2.254427131017049,554933.3333333334,18.491109976591865,44.522982547748576,True,False
1992-06-17 20:00:00,2.1875,2.1875,2.140625,2.148437976837158,1596800,2.250000063578288,595946.6666666666,19.390632305012588,36.32552958184834,True,False
1992-06-18 20:00:00,2.140625,2.21875,2.140625,2.203125,412800,2.2484375635782876,585546.6666666666,19.190100947300607,44.83322023394544,True,True
1992-06-21 20:00:00,2.171875,2.203125,2.171875,2.1875,60800,2.2455729643503823,573973.3333333334,19.003893257996623,43.0628286825783,True,True
1992-06-22 20:00:00,2.171875,2.28125,2.171875,2.21875,854400,2.2421875317891438,575680.0,18.484284965737732,47.52585496816079,True,False
1992-06-23 20:00:00,2.25,2.25,2.203125,2.25,68800,2.2416666984558105,552693.3333333334,18.00179155149733,51.61063057108022,False,True
1992-06-24 20:00:00,2.25,2.25,2.203125,2.21875,30400,2.239062531789144,542986.6666666666,17.553761952559817,47.618682434091234,True,True
1992-06-25 20:00:00,2.25,2.25,2.203125,2.25,30400,2.2395833651224772,452586.6666666667,17.137734467832125,51.646401822597056,False,True
1992-06-28 20:00:00,2.203125,2.3125,2.203125,2.3125,676800,2.2416666984558105,464000.0,18.05769958878,58.516634549824786,False,False
1992-06-29 20:00:00,2.3125,2.359375,2.28125,2.335937976837158,436800,2.245052131017049,474666.6666666667,19.62852431952978,60.767813168365436,False,True
1992-06-30 20:00:00,2.359375,2.4375,2.328125,2.4375,400000,2.2523437976837157,470133.3333333333,21.963461048888522,68.69538587646984,False,True
1992-07-01 20:00:00,2.4375,2.515625,2.4375,2.515625,212800,2.2617187976837156,453813.3333333333,24.74666788610197,73.18420197408658,False,True
1992-07-05 20:00:00,2.5,2.5,2.453125,2.453125,748800,2.2690104643503823,470613.3333333333,27.33107423494303,65.13731367906877,False,False
1992-07-06 20:00:00,2.453125,2.484375,2.453125,2.453125,688000,2.276302131017049,464213.3333333333,29.730880130295443,65.13731367906877,False,False
1992-07-07 20:00:00,2.4375,2.46875,2.4375,2.4375,3144000,2.2830729643503824,544426.6666666666,31.46312643730899,63.124884512165025,False,False
1992-07-08 20:00:00,2.453125,2.5625,2.4375,2.523437976837158,547200,2.2940104643503827,546080.0,33.78844714595656,68.82903294241987,False,False
1992-07-09 20:00:00,2.546875,2.578125,2.515625,2.53125,478400,2.3049479643503825,554880.0,36.044484760107444,69.29402274965048,False,True
