Datetime,OPEN,HIGH,LOW,Adj Close,Volume,Price_Moving_Avg,Vol_Moving_Avg,ADX,RSI,Price Lower than MAVG,Volume Higher than MAVG
1992-03-31 20:00:00,4.561226844787598,4.617193222045898,4.505260944366455,4.547235012054443,98274,4.966047350565592,285203.0333333333,,,True,True
1992-04-01 20:00:00,4.5332441329956055,4.589210033416748,4.505260944366455,4.589210033416748,203695,4.945526520411174,291992.86666666664,,,True,True
1992-04-02 20:00:00,4.617193222045898,4.617193222045898,4.36534595489502,4.4492950439453125,824608,4.920341857274374,319479.8,,,True,False
1992-04-03 20:00:00,4.36534595489502,4.5332441329956055,4.36534595489502,4.4492950439453125,623593,4.895157194137573,329068.9666666667,,,True,False
1992-04-05 20:00:00,4.477278232574463,4.477278232574463,4.421311855316162,4.4492950439453125,417218,4.869972531000773,322368.4666666667,,,True,False
1992-04-06 20:00:00,4.477278232574463,4.477278232574463,4.421311855316162,4.477278232574463,1024730,4.844787867863973,342797.56666666665,,,True,False
1992-04-07 20:00:00,4.421311855316162,4.561226844787598,4.421311855316162,4.561226844787598,73259,4.8210023244222,333178.63333333336,,,True,True
1992-04-08 20:00:00,4.589210033416748,4.813074111938477,4.589210033416748,4.813074111938477,578030,4.8051453272501625,346996.56666666665,,,False,False
1992-04-09 20:00:00,4.841056823730469,4.869040012359619,4.561226844787598,4.589210033416748,496730,4.782758967081706,360308.2,,,True,False
1992-04-12 20:00:00,4.645175933837891,4.813074111938477,4.589210033416748,4.757108211517334,435086,4.766901969909668,362184.3333333333,,,True,False
1992-04-13 20:00:00,4.701141834259033,4.701141834259033,4.589210033416748,4.673159122467041,878212,4.75104497273763,384013.06666666665,,,True,False
1992-04-14 20:00:00,4.645175933837891,4.869040012359619,4.645175933837891,4.841056823730469,302863,4.744515593846639,383060.13333333336,,,False,True
1992-04-15 20:00:00,4.785090923309326,4.869040012359619,4.785090923309326,4.869040012359619,304649,4.738918987909953,378354.86666666664,,,False,True
1992-04-19 20:00:00,4.785090923309326,4.869040012359619,4.785090923309326,4.869040012359619,8934,4.733788792292277,373202.93333333335,,,False,True
1992-04-20 20:00:00,4.869040012359619,4.8970232009887695,4.855048179626465,4.8970232009887695,205482,4.730057732264201,377014.76666666666,,64.04496016989684,False,True
1992-04-21 20:00:00,4.855048179626465,4.8970232009887695,4.813074111938477,4.813074111938477,634314,4.724461142222086,397205.6,,59.709925573052224,False,False
1992-04-22 20:00:00,4.841056823730469,4.8970232009887695,4.785090923309326,4.8970232009887695,45563,4.719797309239706,395240.1,,62.447295613889665,False,True
1992-04-23 20:00:00,4.855048179626465,4.8970232009887695,4.813074111938477,4.8970232009887695,111675,4.71606624921163,382613.36666666664,,62.447295613889665,False,True
1992-04-26 20:00:00,4.813074111938477,4.8970232009887695,4.785090923309326,4.785090923309326,516385,4.70953688621521,397890.5,,56.51023758915766,False,False
1992-04-27 20:00:00,4.869040012359619,4.869040012359619,4.757108211517334,4.8270649909973145,24122,4.7030075232187905,386782.56666666665,,58.118262417953574,False,True
1992-04-28 20:00:00,4.757108211517334,4.841056823730469,4.757108211517334,4.841056823730469,57178,4.696478144327799,386186.9666666667,,58.66689547396275,False,True
1992-04-29 20:00:00,4.785090923309326,4.841056823730469,4.757108211517334,4.757108211517334,12508,4.689016024271647,382851.63333333336,,54.08876714651637,False,True
1992-04-30 20:00:00,4.785090923309326,4.841056823730469,4.757108211517334,4.841056823730469,48244,4.689482418696086,374304.8,,57.64797778053591,False,True
1992-05-03 20:00:00,4.841056823730469,4.841056823730469,4.757108211517334,4.771099090576172,83086,4.68994878133138,358848.9666666667,,53.898116396018736,False,True
1992-05-04 20:00:00,4.757108211517334,4.785090923309326,4.729125022888184,4.7431159019470215,395776,4.690415143966675,369003.93333333335,,52.429024152067385,False,False
1992-05-05 20:00:00,4.785090923309326,4.841056823730469,4.757108211517334,4.841056823730469,125076,4.698810036977132,365787.7,,56.86099849134387,False,True
1992-05-06 20:00:00,4.869040012359619,4.925005912780762,4.785090923309326,4.925005912780762,190294,4.711868762969971,351046.6,,60.27711333232194,False,True
1992-05-07 20:00:00,4.925005912780762,4.925005912780762,4.869040012359619,4.925005912780762,531573,4.722595596313477,324065.93333333335,38.64311056072561,60.27711333232194,False,False
1992-05-10 20:00:00,4.8970232009887695,4.980971813201904,4.8970232009887695,4.925005912780762,55391,4.737519852320353,312481.5333333333,39.461983495952246,60.27711333232194,False,True
1992-05-11 20:00:00,4.952989101409912,5.092904090881348,4.925005912780762,5.092904090881348,851410,4.757107957204183,338598.6,40.926814788563455,66.83704910149648,False,False
